STOCK_CODE,STOCK,PO,Final_Quota_Allocation,Quota_change_in_week,Quota_change_in_year,Current_Quota_allocation,Total_landings_by_UK_vessels,Landings_pc_of_Quota,Amount_Left
POL/56-14,West Scotland Pollack,Western PO,0.493,0,-0.5,0,0,0.00%,0
POL/56-14,West Scotland Pollack,UK TOTAL,25.945,0,0,25.9,5.3,20.50%,20.6
PRA/2AC4-C,North Sea Northern Prawn,10m and under England,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,10m and under Leased,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,10m and under Scotland,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,10m and under Wales,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Aberdeen,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Anglo Scottish,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,ANIFPO,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Cornish,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,EEFPO,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Fife,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,FPO,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Humberside FPO,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Interfish,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Isle of Man,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Klondyke,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Lunar,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,NESFO,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,NIFPO,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Non Sector England,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Non Sector Leased,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Non Sector Scotland,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Non Sector Wales,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,North Sea,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Northern,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Orkney,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,SFO,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Shetland,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,South West,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,UK Unallocated,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,English Unallocated,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Scottish Unallocated,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Welsh Unallocated,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Wales & WC,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,West Scotland,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,Western PO,0,0,0,0,0,0.00%,0
PRA/2AC4-C,North Sea Northern Prawn,UK TOTAL,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,10m and under England,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,10m and under Leased,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,10m and under Scotland,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,10m and under Wales,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Aberdeen,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Anglo Scottish,0.695,0,-0.1,0.6,0,0.00%,0.6
RED/05B-F.,Redfish - FAROE,ANIFPO,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Cornish,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,EEFPO,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Fife,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,FPO,3.105,0,-3,0.1,0,0.00%,0.1
RED/05B-F.,Redfish - FAROE,Humberside FPO,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Interfish,0.022,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Isle of Man,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Klondyke,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Lunar,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,NESFO,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,NIFPO,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Non Sector England,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Non Sector Leased,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Non Sector Scotland,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Non Sector Wales,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,North Sea,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Northern,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Orkney,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,SFO,5.252,0,3.1,8.4,0.5,5.40%,7.9
RED/05B-F.,Redfish - FAROE,Shetland,1,0,0,1,0,0.00%,1
RED/05B-F.,Redfish - FAROE,South West,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,UK Unallocated,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,English Unallocated,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Scottish Unallocated,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Welsh Unallocated,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Wales & WC,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,West Scotland,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,Western PO,0,0,0,0,0,0.00%,0
RED/05B-F.,Redfish - FAROE,UK TOTAL,10.074,0,0,10.1,0.5,4.50%,9.6
RNG/5B67-,Western Roundnose Grenadier,10m and under England,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,10m and under Leased,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,10m and under Scotland,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,10m and under Wales,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Aberdeen,1.392,0,0,1.4,0,0.00%,1.4
RNG/5B67-,Western Roundnose Grenadier,Anglo Scottish,3.427,0,-3.3,0.1,0,0.00%,0.1
RNG/5B67-,Western Roundnose Grenadier,ANIFPO,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Cornish,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,EEFPO,12.251,0,-9,3.3,0,0.00%,3.3
RNG/5B67-,Western Roundnose Grenadier,Fife,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,FPO,1.139,0,0,1.1,0,0.00%,1.1
RNG/5B67-,Western Roundnose Grenadier,Humberside FPO,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Interfish,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Isle of Man,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Klondyke,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Lunar,0,0,3.3,3.3,0,0.00%,3.3
RNG/5B67-,Western Roundnose Grenadier,NESFO,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,NIFPO,0.1,0,0,0.1,0,0.00%,0.1
RNG/5B67-,Western Roundnose Grenadier,Non Sector England,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Non Sector Leased,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Non Sector Scotland,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Non Sector Wales,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,North Sea,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Northern,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Orkney,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,SFO,48,0,9,57,22.3,39.20%,34.7
RNG/5B67-,Western Roundnose Grenadier,Shetland,6.9,0,0,6.9,0,0.00%,6.9
RNG/5B67-,Western Roundnose Grenadier,South West,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,UK Unallocated,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,English Unallocated,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Scottish Unallocated,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Welsh Unallocated,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Wales & WC,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,West Scotland,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,Western PO,0,0,0,0,0,0.00%,0
RNG/5B67-,Western Roundnose Grenadier,UK TOTAL,73.209,0,0,73.2,22.3,30.50%,50.9
RNG/8X14-,Biscay Roundnose Grenadier,UK TOTAL,5,0,0,5,0,0.00%,5
SBR/10-,Biscay Red Seabream,UK TOTAL,4,0,0,4,0,0.00%,4
SBR/678-,Western Red Seabream,UK TOTAL,11,0,0,11,0.3,2.40%,10.7
SOL/24-C.,North Sea Sole,10m and under England,576.649,0,0,576.6,33.5,5.80%,543.2
SOL/24-C.,North Sea Sole,10m and under Leased,0,0,0,0,0,0.00%,0
SOL/24-C.,North Sea Sole,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
SOL/24-C.,North Sea Sole,10m and under Scotland,0.101,0,8,8.1,0,0.00%,8.1
SOL/24-C.,North Sea Sole,10m and under Wales,0.426,0,0,0.4,0,0.00%,0.4
SOL/24-C.,North Sea Sole,Aberdeen,0.322,0,4.4,4.7,0,0.00%,4.7
SOL/24-C.,North Sea Sole,Anglo Scottish,22.114,0,-4.5,17.6,1.3,7.40%,16.3
SOL/24-C.,North Sea Sole,ANIFPO,0.774,0,0,0.8,0.1,12.70%,0.7
SOL/24-C.,North Sea Sole,Cornish,34.652,0,0,34.7,0,0.00%,34.7
SOL/24-C.,North Sea Sole,EEFPO,54.029,0,-1.8,52.2,0,0.00%,52.2
SOL/24-C.,North Sea Sole,Fife,117.65,0,34,151.7,109.9,72.50%,41.8
SOL/24-C.,North Sea Sole,FPO,5.789,0,0,5.8,0,0.10%,5.8
SOL/24-C.,North Sea Sole,Humberside FPO,207.541,0,-37.5,170,29.6,17.40%,140.4
SOL/24-C.,North Sea Sole,Interfish,92.782,0,0,92.8,0,0.00%,92.7
SOL/24-C.,North Sea Sole,Isle of Man,0,0,0,0,0,0.00%,0
SOL/24-C.,North Sea Sole,Klondyke,0.5,0,-0.5,0,0,0.00%,0
SOL/24-C.,North Sea Sole,Lunar,0,0,0,0,0,0.00%,0
SOL/24-C.,North Sea Sole,NESFO,0.3,0,4.2,4.5,0,0.20%,4.5
SOL/24-C.,North Sea Sole,NIFPO,2.084,0,-2,0.1,0.1,173.80%,-0.1
SOL/24-C.,North Sea Sole,Non Sector England,180.836,0,-3,177.8,3.4,1.90%,174.5
SOL/24-C.,North Sea Sole,Non Sector Leased,0,0,3,3,0,0.50%,3
SOL/24-C.,North Sea Sole,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
SOL/24-C.,North Sea Sole,Non Sector Scotland,0,0,0,0,0,0.00%,0
SOL/24-C.,North Sea Sole,Non Sector Wales,0,0,0,0,0,0.00%,0
SOL/24-C.,North Sea Sole,North Sea,314.47,0,-9.9,304.6,19.9,6.50%,284.7
SOL/24-C.,North Sea Sole,Northern,0,0,0,0,0,0.00%,0
SOL/24-C.,North Sea Sole,Orkney,0,0,0,0,0,0.00%,0
SOL/24-C.,North Sea Sole,SFO,2.562,0,4.4,7,0.2,2.60%,6.8
SOL/24-C.,North Sea Sole,Shetland,16.702,0,0.7,17.4,0,0.00%,17.4
SOL/24-C.,North Sea Sole,South West,17.484,0,-4.4,13.1,0,0.00%,13.1
SOL/24-C.,North Sea Sole,UK Unallocated,0,0,0,0,0,0.00%,0
SOL/24-C.,North Sea Sole,English Unallocated,0,0,0,0,0,0.00%,0
SOL/24-C.,North Sea Sole,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
SOL/24-C.,North Sea Sole,Scottish Unallocated,0,0,0,0,0,0.00%,0
SOL/24-C.,North Sea Sole,Welsh Unallocated,0.2,0,0,0.2,0,0.00%,0.2
SOL/24-C.,North Sea Sole,Wales & WC,0.1,0,0,0.1,0,0.00%,0.1
SOL/24-C.,North Sea Sole,West Scotland,1.7,0,-0.4,1.3,0,0.80%,1.3
SOL/24-C.,North Sea Sole,Western PO,36.138,0,0,36.1,0,0.00%,36.1
SOL/24-C.,North Sea Sole,UK TOTAL,1685.905,0,-5.3,1680.6,198,11.80%,1482.6
SOL/56-14,West Scotland Sole,10m and under England,0.002,0,0,0,0,250.00%,0
SOL/56-14,West Scotland Sole,10m and under Leased,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,10m and under Northern Ireland,0.1,0,0,0.1,0,0.00%,0.1
SOL/56-14,West Scotland Sole,10m and under Scotland,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,10m and under Wales,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,Aberdeen,0.2,0,0,0.2,0,0.00%,0.2
SOL/56-14,West Scotland Sole,Anglo Scottish,1.871,0,0,1.9,0,0.00%,1.9
SOL/56-14,West Scotland Sole,ANIFPO,0.48,0,0,0.5,0.2,35.00%,0.3
SOL/56-14,West Scotland Sole,Cornish,0.401,0,0,0.4,0,0.00%,0.4
SOL/56-14,West Scotland Sole,EEFPO,0.301,0,0,0.3,0,0.00%,0.3
SOL/56-14,West Scotland Sole,Fife,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,FPO,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,Humberside FPO,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,Interfish,0.969,0,0,1,0,0.00%,1
SOL/56-14,West Scotland Sole,Isle of Man,0.434,0,0,0.4,0,0.00%,0.4
SOL/56-14,West Scotland Sole,Klondyke,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,Lunar,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,NESFO,0.101,0,0,0.1,0,5.90%,0.1
SOL/56-14,West Scotland Sole,NIFPO,1.215,0,0,1.2,1.1,90.90%,0.1
SOL/56-14,West Scotland Sole,Non Sector England,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,Non Sector Leased,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,Non Sector Scotland,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,Non Sector Wales,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,North Sea,0.234,0,0,0.2,0,0.00%,0.2
SOL/56-14,West Scotland Sole,Northern,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,Orkney,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,SFO,3.401,0,0,3.4,0.8,24.50%,2.6
SOL/56-14,West Scotland Sole,Shetland,0.1,0,0,0.1,0,0.00%,0.1
SOL/56-14,West Scotland Sole,South West,1.804,0,0,1.8,0,0.00%,1.8
SOL/56-14,West Scotland Sole,UK Unallocated,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,English Unallocated,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,Scottish Unallocated,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,Welsh Unallocated,0,0,0,0,0,0.00%,0
SOL/56-14,West Scotland Sole,Wales & WC,0.234,0,0,0.2,0,0.00%,0.2
SOL/56-14,West Scotland Sole,West Scotland,0.102,0,0,0.1,0,43.10%,0.1
SOL/56-14,West Scotland Sole,Western PO,0.2,0,0,0.2,0,0.00%,0.2
SOL/56-14,West Scotland Sole,UK TOTAL,12.149,0,0,12.1,2.2,17.80%,10
SRX/*07D2.,Flex (report landings from 7d to NS),10m and under England,17.5849,0,0,17.6,0,0.00%,17.6
SRX/*07D2.,Flex (report landings from 7d to NS),10m and under Leased,0,0,0,0,0,0.00%,0
SRX/*07D2.,Flex (report landings from 7d to NS),10m and under Northern Ireland,0.04,0,0,0,0,0.00%,0
SRX/*07D2.,Flex (report landings from 7d to NS),10m and under Scotland,1,0,0,1,0,0.00%,1
SRX/*07D2.,Flex (report landings from 7d to NS),10m and under Wales,0.0828,0,0,0.1,0,0.00%,0.1
SRX/*07D2.,Flex (report landings from 7d to NS),Aberdeen,6.865,0,0,6.9,0,0.00%,6.9
SRX/*07D2.,Flex (report landings from 7d to NS),Anglo Scottish,4.5039,0,0,4.5,0,0.00%,4.5
SRX/*07D2.,Flex (report landings from 7d to NS),ANIFPO,2.4344,0,0,2.4,0,0.00%,2.4
SRX/*07D2.,Flex (report landings from 7d to NS),Cornish,5.31,0,0,5.3,0,0.00%,5.3
SRX/*07D2.,Flex (report landings from 7d to NS),EEFPO,29.8351,0,-6,23.8,0,0.00%,23.8
SRX/*07D2.,Flex (report landings from 7d to NS),Fife,2.5469,0,0,2.5,0,0.00%,2.5
SRX/*07D2.,Flex (report landings from 7d to NS),FPO,7.4771,0,0,7.5,0,0.00%,7.5
SRX/*07D2.,Flex (report landings from 7d to NS),Humberside FPO,2.2325,0,0,2.2,0,0.00%,2.2
SRX/*07D2.,Flex (report landings from 7d to NS),Interfish,2.3105,0,0,2.3,0,0.00%,2.3
SRX/*07D2.,Flex (report landings from 7d to NS),Isle of Man,0.0283,0,0,0,0,0.00%,0
SRX/*07D2.,Flex (report landings from 7d to NS),Klondyke,0.08,0,0,0.1,0,0.00%,0.1
SRX/*07D2.,Flex (report landings from 7d to NS),Lunar,4.04,0,-2.5,1.5,0,0.00%,1.5
SRX/*07D2.,Flex (report landings from 7d to NS),NESFO,8.21,0,-4,4.2,0,0.00%,4.2
SRX/*07D2.,Flex (report landings from 7d to NS),NIFPO,2.4479,0,0,2.4,0,0.00%,2.4
SRX/*07D2.,Flex (report landings from 7d to NS),Non Sector England,3.7096,0,0,3.7,0,0.00%,3.7
SRX/*07D2.,Flex (report landings from 7d to NS),Non Sector Leased,0,0,0,0,0,0.00%,0
SRX/*07D2.,Flex (report landings from 7d to NS),Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
SRX/*07D2.,Flex (report landings from 7d to NS),Non Sector Scotland,0.01,0,0,0,0,0.00%,0
SRX/*07D2.,Flex (report landings from 7d to NS),Non Sector Wales,0,0,0,0,0,0.00%,0
SRX/*07D2.,Flex (report landings from 7d to NS),North Sea,21.6287,0,-10,11.6,0,0.00%,11.6
SRX/*07D2.,Flex (report landings from 7d to NS),Northern,0.33,0,0,0.3,0,0.00%,0.3
SRX/*07D2.,Flex (report landings from 7d to NS),Orkney,0.32,0,0,0.3,0,0.00%,0.3
SRX/*07D2.,Flex (report landings from 7d to NS),SFO,45.1678,0,-3,42.2,0,0.00%,42.2
SRX/*07D2.,Flex (report landings from 7d to NS),Shetland,43.732,0,0,43.7,0,0.00%,43.7
SRX/*07D2.,Flex (report landings from 7d to NS),South West,1.7806,0,0,1.8,0,0.00%,1.8
SRX/*07D2.,Flex (report landings from 7d to NS),UK Unallocated,0,0,0,0,0,0.00%,0
SRX/*07D2.,Flex (report landings from 7d to NS),English Unallocated,0,0,0,0,0,0.00%,0
SRX/*07D2.,Flex (report landings from 7d to NS),Northern Irish Unallocated,0,0,0,0,0,0.00%,0
SRX/*07D2.,Flex (report landings from 7d to NS),Scottish Unallocated,0.07,0,0,0.1,0,0.00%,0.1
SRX/*07D2.,Flex (report landings from 7d to NS),Welsh Unallocated,0,0,0,0,0,0.00%,0
SRX/*07D2.,Flex (report landings from 7d to NS),Wales & WC,0.01,0,0,0,0,0.00%,0
SRX/*07D2.,Flex (report landings from 7d to NS),West Scotland,3.0658,0,0,3.1,0,0.00%,3.1
SRX/*07D2.,Flex (report landings from 7d to NS),Western PO,1.7463,0,0,1.7,0,0.00%,1.7
SRX/*07D2.,Flex (report landings from 7d to NS),UK TOTAL,218.6001,0,-25.5,193.1,0,0.00%,193.1
SRX/*2AC4C,Flex (report landings from NS to 7d),10m and under England,26.7406,0,0,26.7,0,0.00%,26.7
SRX/*2AC4C,Flex (report landings from NS to 7d),10m and under Leased,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),10m and under Northern Ireland,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),10m and under Scotland,0.15,0,0,0.2,0,0.00%,0.2
SRX/*2AC4C,Flex (report landings from NS to 7d),10m and under Wales,0.4099,0,0,0.4,0,0.00%,0.4
SRX/*2AC4C,Flex (report landings from NS to 7d),Aberdeen,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Anglo Scottish,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),ANIFPO,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Cornish,0.3666,0,0,0.4,0,0.00%,0.4
SRX/*2AC4C,Flex (report landings from NS to 7d),EEFPO,0.1374,0,0,0.1,0,0.00%,0.1
SRX/*2AC4C,Flex (report landings from NS to 7d),Fife,0.6347,0,0,0.6,0,0.00%,0.6
SRX/*2AC4C,Flex (report landings from NS to 7d),FPO,1.3279,0,0,1.3,0,0.00%,1.3
SRX/*2AC4C,Flex (report landings from NS to 7d),Humberside FPO,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Interfish,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Isle of Man,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Klondyke,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Lunar,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),NESFO,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),NIFPO,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Non Sector England,3.4508,0,0,3.5,0,0.00%,3.5
SRX/*2AC4C,Flex (report landings from NS to 7d),Non Sector Leased,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Non Sector Scotland,0.04,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Non Sector Wales,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),North Sea,1.107,0,0,1.1,0,0.00%,1.1
SRX/*2AC4C,Flex (report landings from NS to 7d),Northern,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Orkney,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),SFO,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Shetland,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),South West,8.0165,0,0,8,0,0.00%,8
SRX/*2AC4C,Flex (report landings from NS to 7d),UK Unallocated,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),English Unallocated,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Northern Irish Unallocated,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Scottish Unallocated,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Welsh Unallocated,0.02,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Wales & WC,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),West Scotland,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),Western PO,0,0,0,0,0,0.00%,0
SRX/*2AC4C,Flex (report landings from NS to 7d),UK TOTAL,42.4014,0,0,42.4,0,0.00%,42.4
SRX/2AC4-C,North Sea Skates & Rays,10m and under England,175.849,0,-52.5,123.3,15.5,12.60%,107.8
SRX/2AC4-C,North Sea Skates & Rays,10m and under Leased,0,0,0,0,0,0.00%,0
SRX/2AC4-C,North Sea Skates & Rays,10m and under Northern Ireland,0.4,0,0,0.4,0,0.00%,0.4
SRX/2AC4-C,North Sea Skates & Rays,10m and under Scotland,10,0,20,30,5.6,18.70%,24.4
SRX/2AC4-C,North Sea Skates & Rays,10m and under Wales,0.828,0,0,0.8,0,0.00%,0.8
SRX/2AC4-C,North Sea Skates & Rays,Aberdeen,68.65,0,17.3,86,24.3,28.30%,61.6
SRX/2AC4-C,North Sea Skates & Rays,Anglo Scottish,45.039,0,-4.6,40.4,0.6,1.60%,39.8
SRX/2AC4-C,North Sea Skates & Rays,ANIFPO,24.344,0,-5.1,19.2,0,0.10%,19.2
SRX/2AC4-C,North Sea Skates & Rays,Cornish,53.1,0,-21.2,31.9,0,0.00%,31.9
SRX/2AC4-C,North Sea Skates & Rays,EEFPO,298.351,0,-102.7,195.7,2.1,1.10%,193.5
SRX/2AC4-C,North Sea Skates & Rays,Fife,25.469,0,25,50.5,58.7,116.30%,-8.2
